word,jyutping
聽取,ting1 ceoi2
肌肉,gei1 juk6
肖像,ciu3 zoeng6
肚臍,tou5 ci4
肛門,gong1 mun4
股份,gu2 fan6 [gu2 fan2]
股市,gu2 si5
股票,gu2 piu3
肥沃,fei4 juk1
肥美,fei4 mei5
肺炎,fai3 jim4
肺病,fai3 beng6
胃口,wai6 hau2
胃病,wai6 beng6
背影,bui3 jing2
背誦,bui6 zung6
胡同,wu4 tung4
胳膊,gaak3 bok3
胸襟,hung1 kam1
能否,nang4 fau2
能幹,nang4 gon3
能源,nang4 jyun4
能量,nang4 loeng6
脂肪,zi1 fong1
脆弱,ceoi3 joek6
脈搏,mak6 bok3
脊髓,zek3 seoi5
脖子,but6 zi2
脱離,tyut3 lei4
腐化,fu6 faa3
腐壞,fu6 waai6
腐敗,fu6 baai6
腐朽,fu6 nau2
腐爛,fu6 laan6
腐蝕,fu6 sik6
腫瘤,zung2 lau4
膨脹,paang4 zoeng3
膳食,sin6 sik6
膽子,daam2 zi2
膽怯,daam2 hip3
臨時,lam4 si4
臨牀,lam4 cong4
自主,zi6 zyu2
自信,zi6 seon3
自卑,zi6 bei1
自在,①zi6 zoi6 ②zi6 zoi6
自如,zi6 jyu4
自強,zi6 koeng4
自律,zi6 leot6
自我,zi6 ngo5
自治,zi6 zi6
自發,zi6 faat3
自立,zi6 lap6 / zi6 laap6
自衞,zi6 wai6
自製,zi6 zai3
自豪,zi6 hou4
自費,zi6 fai3
至今,zi3 gam1
至於,zi3 jyu1
致使,zi3 si2
致力,zi3 lik6
致命,zi3 ming6
致電,zi3 din6
與其,jyu5 kei4
興旺,hing1 wong6
興起,hing1 hei2
興辦,hing1 baan6
舉報,geoi2 bou3
舉止,geoi2 zi2
舒展,syu1 zin2
舒暢,syu1 coeng3
舞台,mou5 toi4
航天,hong4 tin1
航空,hong4 hung1
航線,hong4 sin3
航行,hong4 hang4
舵手,to4 sau2
船舶,syun4 bok6
船隊,syun4 deoi6 [syun4 deoi2]
良心,loeng4 sam1
艱巨,gaan1 geoi6
艱苦,gaan1 fu2
艱辛,gaan1 san1
色情,sik1 cing4
色澤,sik1 zaak6
花紅,faa1 hung4
花絮,faa1 seoi5
花費,faa1 fai3
苛刻,ho1 hak1
苛求,ho1 kau4
若干,joek6 gon1
若然,joek6 jin4
苦悶,fu2 mun6
苦惱,fu2 nou5
苦澀,fu2 gip3
英俊,jing1 zeon3
英明,jing1 ming4
英雄,jing1 hung4
茁壯,zyut3 zong3
茫然,mong4 jin4
茫茫,mong4 mong4
草圖,cou2 tou4
草擬,cou2 ji5
草根,cou2 gan1
草案,cou2 on3
荒蕪,fong1 mou4
荒謬,fong1 mau6
莊嚴,zong1 jim4
莊稼,zong1 gaa3
莊重,zong1 zung6
莫大,mok6 daai6
菜餚,coi3 ngaau4
華人,waa4 jan4
華僑,waa4 kiu4
華埠,waa4 fau6
華麗,waa4 lai6
萌生,mang4 sang1
萌芽,mang4 ngaa4
萎縮,wai2 suk1
萬一,maan6 jat1
萬歲,maan6 seoi3
萬物,maan6 mat6
萬萬,maan6 maan6
落實,lok6 sat6
落後,lok6 hau6
落敗,lok6 baai6
落日,lok6 jat6
落空,lok6 hung1
著稱,zyu3 cing1
董事,dung2 si6
葫蘆,wu4 lou4
蒙受,mung4 sau6
蒸汽,zing1 hei3
蒸發,zing1 faat3
蒼翠,cong1 ceoi3
蓬勃,pung4 but6
蔓延,maan6 jin4
蔚藍,wai3 laam4
蔭庇,jam3 bei3
蕩漾,dong6 joeng6
蕭條,siu1 tiu4
薄弱,bok6 joek6
薪水,san1 seoi2
薪酬,san1 cau4
薪金,san1 gam1
薰陶,fan1 tou4
藉口,ze3 hau2 / zik6 hau2
藝術,ngai6 seot6
藥物,joek6 mat6
藥用,joek6 jung6
藴含,wan5 ham4
藴藏,wan5 cong4
蘭花,laan4 faa1
虐待,joek6 doi6
虔誠,kin4 sing4
處分,cyu2 fan1
處境,cyu2 ging2
處方,cyu2 fong1
處死,cyu2 sei2
處罰,cyu2 fat6
虛假,heoi1 gaa2
虛偽,heoi1 ngai6
虛弱,heoi1 joek6
虛構,heoi1 kau3 / heoi1 gau3
號召,hou6 ziu6
號稱,hou6 cing1
虧損,kwai1 syun2
蜜月,mat6 jyut6
蜿蜒,jyun2 jin4 / jyun1 jin4
融化,jung4 faa3
融合,jung4 hap6
融洽,jung4 hap1
蟋蟀,sik1 seot1
蟑螂,zoeng1 long4
血型,hyut3 jing4
血壓,hyut3 aat3
血汗,hyut3 hon6
血管,hyut3 gun2
行列,hong4 lit6
行動,hang4 dung6
行政,hang4 zing3
行星,hang4 sing1
行賄,hang4 kui2
行軍,hang4 gwan1
衝動,cung1 dung6
衝擊,cung1 gik1
衝突,cung1 dat6
衝鋒,cung1 fung1
衞冕,wai6 min5
衡量,hang4 loeng6
表彰,biu2 zoeng1
表明,biu2 ming4
衰弱,seoi1 joek6
衰老,seoi1 lou5
衰退,seoi1 teoi3
衷心,cung1 sam1
被動,bei6 dung6
被告,bei6 gou3
被迫,bei6 bik1
補償,bou2 soeng4
補助,bou2 zo6
補救,bou2 gau3
補貼,bou2 tip3
裝備,zong1 bei6
裝扮,zong1 baan3
裝潢,zong1 wong4
裸露,lo2 lou6
製品,zai3 ban2
製定,zai3 ding6
製訂,zai3 ding3
複印,fuk1 jan3
複核,fuk1 hat6
複製,fuk1 zai3
複賽,fuk1 coi3
複雜,fuk1 zaap6
褒義,bou1 ji6
襯托,can3 tok3
襲擊,zaap6 gik1
西洋,sai1 joeng4
要好,jiu3 hou2
要是,jiu3 si6
要素,jiu3 sou3
要緊,jiu3 gan2
覆蓋,fuk1 goi3 / fau6 goi3 / fuk1 koi3 / fau6 koi3
見聞,gin3 man4
見解,gin3 gaai2
見識,gin3 sik1
規劃,kwai1 waak6
規律,kwai1 leot6
規格,kwai1 gaak3
規模,kwai1 mou4
規畫,kwai1 waak6
規範,kwai1 faan6
視乎,si6 fu4
視察,si6 caat3
視聽,si6 ting3
視覺,si6 gok3
視野,si6 je5
親自,can1 zi6
親身,can1 san1
覺悟,gok3 ng6
觀念,gun1 nim6
觀感,gun1 gam2
觀測,gun1 cak1 / gun1 caak1
觀點,gun1 dim2
角逐,gok3 zuk6
解剖,gaai2 fau2
解放,gaai2 fong3
解救,gaai2 gau3
解散,gaai2 saan3
解款,gaai3 fun2
解説,gaai2 syut3
解除,gaai2 ceoi4
觸角,zuk1 gok3
言行,jin4 hang6
言語,jin4 jyu5
言論,jin4 leon6
訂定,ding3 ding6
訂户,ding3 wu6
訂立,ding3 lap6 / ding3 laap6
訂購,ding3 kau3 / ding3 gau3
訂閲,ding3 jyut6
計數,gai3 sou3
訊息,seon3 sik1
訊號,seon3 hou6
託福,tok3 fuk1
記者,gei3 ze2
記載,gei3 zoi3
記錄,gei3 luk6
設想,cit3 soeng2
設有,cit3 jau5
設法,cit3 faat3
設置,cit3 zi3
許久,heoi2 gau2
訴訟,sou3 zung6
訴説,sou3 syut3
診斷,can2 dyun3
註冊,zyu3 caak3
詐騙,zaa3 pin3
評價,ping4 gaa3
評審,ping4 sam2
評語,ping4 jyu5
評論,ping4 leon6
評選,ping4 syun2
試圖,si3 tou4
試探,si3 taam3
試管,si3 gun2
詩句,si1 geoi3
詫異,caa3 ji6
詭計,gwai2 gai3
話劇,waa6 kek6 [waa2 kek6]
話題,waa6 tai4
詳盡,coeng4 zeon6
誇張,kwaa1 zoeng1
認同,jing6 tung4
認定,jing6 ding6
誕辰,daan3 san4
誘惑,jau5 waak6
誘發,jau5 faat3
語句,jyu5 geoi3
語調,jyu5 diu6
語音,jyu5 jam1
誠意,sing4 ji3
誠懇,sing4 han2
誣告,mou4 gou3
誤導,ng6 dou6
誤差,ng6 caa1
誤會,ng6 wui6
誤解,ng6 gaai2
説服,seoi3 fuk6
課題,fo3 tai4
誼母,ji6 mou5
誼父,ji6 fu6
調劑,tiu4 zai1
調動,diu6 dung6
調子,diu6 zi2
調度,diu6 dou6
調整,tiu4 zing2
調查,diu6 caa4
調校,tiu4 gaau3
調節,tiu4 zit3
調解,tiu4 gaai2
談判,taam4 pun3
談及,taam4 kap6
談笑,taam4 siu3
請示,cing2 si6
請願,cing2 jyun6
諒解,loeng6 gaai2
論文,leon6 man4
論證,leon6 zing3
諮詢,zi1 seon1
諷刺,fung3 ci3
諸侯,zyu1 hau4
諸多,zyu1 do1
謀殺,mau4 saat3
謀求,mau4 kau4
謀生,mau4 sang1
謙厚,him1 hau5
謙虛,him1 heoi1
謙遜,him1 seon3
講學,gong2 hok6
講師,gong2 si1
講座,gong2 zo6
講究,gong2 gau3
講義,gong2 ji6
謠言,jiu4 jin4
謹慎,gan2 san6
證實,zing3 sat6
證據,zing3 geoi3
證書,zing3 syu1
識別,sik1 bit6
譜寫,pou2 se2
警惕,ging2 tik1
警衞,ging2 wai6
譬如,pei3 jyu4
議會,ji5 wui6 [ji5 wui2]
議論,ji5 leon6
護照,wu6 ziu3
讀物,duk6 mat6
變動,bin3 dung6
變態,bin3 taai3
變換,bin3 wun6
變更,bin3 gang1
變色,bin3 sik1
變遷,bin3 cin1
變革,bin3 gaak3
讚揚,zaan3 joeng4
讚歎,zaan3 taan3
豐盛,fung1 sing6
象形,zoeng6 jing4
象徵,zoeng6 zing1
豪傑,hou4 git6
豪華,hou4 waa4
負債,fu6 zaai3
負傷,fu6 soeng1
負極,fu6 gik6
負荷,fu6 ho6
財務,coi4 mou6
財團,coi4 tyun4
財政,coi4 zing3
財經,coi4 ging1
財赤,coi4 cek3
貧困,pan4 kwan3
販毒,faan3 duk6
販賣,faan3 maai6
貪污,taam1 wu1
貫徹,gun3 cit3
貫穿,gun3 cyun1
貯存,cyu5 cyun4
貴妃,gwai3 fei1
貴族,gwai3 zuk6
貶值,bin2 zik6
貶義,bin2 ji6
買家,maai5 gaa1
貸款,taai3 fun2
貼切,tip3 cit3
貿易,mau6 jik6
賄賂,kui2 lou6
資助,zi1 zo6
資料,zi1 liu6 [zi1 liu2]
資本,zi1 bun2
資格,zi1 gaak3
資深,zi1 sam1
資源,zi1 jyun4
資產,zi1 caan2
資訊,zi1 seon3
資金,zi1 gam1
賑災,zan3 zoi1
賓館,ban1 gun2
賞識,soeng2 sik1
賠償,pui4 soeng4
賢能,jin4 nang4
賣力,maai6 lik6
賣座,maai6 zo6
質疑,zat1 ji4
質素,zat1 sou3
質量,zat1 loeng6
賬目,zoeng3 muk6
賭博,dou2 bok3
賺錢,zaan6 cin4 [zaan6 cin2]
賽事,coi3 si6
賽場,coi3 coeng4
賽馬,coi3 maa5
贊助,zaan3 zo6
贏得,jing4 dak1 / jeng4 dak1
贓物,zong1 mat6
贖金,suk6 gam1
赤字,cek3 zi6
走向,zau2 hoeng3
走私,zau2 si1
起伏,hei2 fuk6
起先,hei2 sin1
起步,hei2 bou6
起源,hei2 jyun4
起用,hei2 jung6
起碼,hei2 maa5
起義,hei2 ji6
起草,hei2 cou2
起訴,hei2 sou3
超出,ciu1 ceot1
超級,ciu1 kap1
超越,ciu1 jyut6
趨勢,ceoi1 sai3
趨向,ceoi1 hoeng3
足以,zuk1 ji5
足跡,zuk1 zik1
跌打,dit3 daa2 [tit3 daa2]
跟前,gan1 cin4
跡象,zik1 zoeng6
路徑,lou6 ging3
跳動,tiu3 dung6
跳蚤,tiu3 zou2
踏青,daap6 cing1
踱步,dok6 bou6
踴躍,jung2 joek3 / jung2 joek6
蹤影,zung1 jing2
蹤跡,zung1 zik1
身份,san1 fan6 [san1 fan2]
身分,san1 fan6 [san1 fan2]
身心,san1 sam1
身段,san1 dyun6
身軀,san1 keoi1
軍事,gwan1 si6
軍備,gwan1 bei6
軍區,gwan1 keoi1
軍艦,gwan1 laam6
軟件,jyun5 gin6 [jyun5 gin2]
軟弱,jyun5 joek6
軟體,jyun5 tai2
輔導,fu6 dou6
輕巧,hing1 haau2
輕微,hing1 mei4
輕聲,hing1 sing1
輕視,hing1 si6
輕重,hing1 cung5
輝煌,fai1 wong4
輟學,zyut3 hok6
輸血,syu1 hyut3
輻射,fuk1 se6
輾轉,zin2 zyun2
輿論,jyu4 leon6
轉交,zyun2 gaau1
轉化,zyun2 faa3
轉口,zyun2 hau2
轉向,zyun2 hoeng3
轉彎,zyun2 waan1
轉折,zyun2 zit3
轉換,zyun2 wun6
轉播,zyun2 bo3
轉移,zyun2 ji4
轉讓,zyun2 joeng6
轉達,zyun2 daat6
轎車,giu2 ce1 / kiu4 ce1 [kiu2 ce1]
轟動,gwang1 dung6
辦理,baan6 lei5
辨認,bin6 jing6
辭職,ci4 zik1
辭讓,ci4 joeng6
辯論,bin6 leon6
辯護,bin6 wu6
農耕,nung4 gaang1
農藥,nung4 joek6
迅速,seon3 cuk1
迎合,jing4 hap6
近代,gan6 doi6
近似,gan6 ci5
近期,gan6 kei4
近郊,gan6 gaau1
迫使,bik1 si2 [bik1 sai2]
迫切,bik1 cit3
迫害,bik1 hoi6
迷人,mai4 jan4
迷信,mai4 seon3
迷惑,mai4 waak6
追尋,zeoi1 cam4
追悼,zeoi1 dou6
追溯,zeoi1 sou3
追究,zeoi1 gau3
追緝,zeoi1 cap1
追蹤,zeoi1 zung1
退伍,teoi3 ng5
退出,teoi3 ceot1
退化,teoi3 faa3
逃逸,tou4 jat6
逆轉,jik6 zyun2
逍遙,siu1 jiu4
透徹,tau3 cit3
透過,tau3 gwo3
透露,tau3 lou6
逐一,zuk6 jat1
逐步,zuk6 bou6
途徑,tou4 ging3
通俗,tung1 zuk6
通商,tung1 soeng1
通常,tung1 soeng4
通往,tung1 wong5
通用,tung1 jung6
通緝,tung1 cap1
通脹,tung1 zoeng3
通航,tung1 hong4
通行,tung1 hang4
通訊,tung1 seon3
通貨,tung1 fo3
通過,tung1 gwo3
通道,tung1 dou6
通郵,tung1 jau4
逝世,sai6 sai3
速率,cuk1 leot6
速遞,cuk1 dai6
速食,cuk1 sik6
造型,zou6 jing4
造林,zou6 lam4
造福,zou6 fuk1
造詣,cou3 ngai6
連同,lin4 tung4
連接,lin4 zip3
連綿,lin4 min4
連續,lin4 zuk6
連聲,lin4 sing1
連貫,lin4 gun3
連鎖,lin4 so2
逮捕,dai6 bou6
週年,zau1 nin4
週末,zau1 mut6
進修,zeon3 sau1
進化,zeon3 faa3
進場,zeon3 coeng4
進展,zeon3 zin2
進度,zeon3 dou6
進攻,zeon3 gung1
進程,zeon3 cing4
進而,zeon3 ji4
進軍,zeon3 gwan1
進逼,zeon3 bik1
逾期,jyu6 kei4 / jyu4 kei4
遇溺,jyu6 nik6
遇難,jyu6 naan6
遊學,jau4 hok6
遊樂,jau4 lok6
遊記,jau4 gei3
運作,wan6 zok3
運氣,wan6 hei3
運河,wan6 ho4
運營,wan6 jing4
運行,wan6 hang4
運載,wan6 zoi3
運轉,wan6 zyun2
過份,gwo3 fan6
過分,gwo3 fan6
過問,gwo3 man6
過失,gwo3 sat1
過度,gwo3 dou6
過往,gwo3 wong5
過渡,gwo3 dou6
過濾,gwo3 leoi6
過癮,gwo3 jan5
道士,dou6 si6
道德,dou6 dak1
道教,dou6 gaau3
達成,daat6 sing4
達標,daat6 biu1
違反,wai4 faan2
違法,wai4 faat3
違背,wai4 bui3
違規,wai4 kwai1
遜色,seon3 sik1
遠古,jyun5 gu2
遠山,jyun5 saan1
遠離,jyun5 lei4
遣返,hin2 faan2
適中,sik1 zung1
適應,sik1 jing3
適用,sik1 jung6
遭受,zou1 sau6
遭遇,zou1 jyu6
遮蓋,ze1 goi3 / ze1 koi3
遲疑,ci4 ji4
遲鈍,ci4 deon6
遷就,cin1 zau6
遷徙,cin1 saai2
選手,syun2 sau2
選拔,syun2 bat6
選材,syun2 coi4
選民,syun2 man4
選票,syun2 piu3
選舉,syun2 geoi2
選購,syun2 kau3 / syun2 gau3
遺傳,wai4 cyun4
遺忘,wai4 mong4
遺憾,wai4 ham6
遺產,wai4 caan2
遺留,wai4 lau4
遺體,wai4 tai2
遼闊,liu4 fut3
避開,bei6 hoi1
邁進,maai6 zeon3
還原,waan4 jyun4
邊境,bin1 ging2
邊界,bin1 gaai3
邊疆,bin1 goeng1
邊緣,bin1 jyun4
邊遠,bin1 jyun5
邊防,bin1 fong4
邏輯,lo4 cap1
邪惡,ce4 ok3
部下,bou6 haa6
部件,bou6 gin6 [bou6 gin2]
部位,bou6 wai6
部族,bou6 zuk6
部署,bou6 cyu5
部落,bou6 lok6
部隊,bou6 deoi6 [bou6 deoi2]
鄉親,hoeng1 can1
鄉鎮,hoeng1 zan3
鄭重,zeng6 zung6
鄰舍,leon4 se3
配件,pui3 gin6 [pui3 gin2]
配備,pui3 bei6
配套,pui3 tou3
配搭,pui3 daap3
酒席,zau2 zik6
酒精,zau2 zing1
酣睡,ham4 seoi6
酬賓,cau4 ban1
酷暑,huk6 syu2
酷熱,huk6 jit6
醒覺,sing2 gok3
醖釀,wan5 joeng6
醫務,ji1 mou6
醫學,ji1 hok6
醫療,ji1 liu4
釋放,sik1 fong3
重心,zung6 sam1
重申,cung4 san1
重疊,cung4 dip6
重視,zung6 si6
重重,cung4 cung4
野心,je5 sam1
野生,je5 sang1
野蠻,je5 maan4
金秋,gam1 cau1
金融,gam1 jung4
金額,gam1 ngaak6 [gam1 ngaak2]
釘子,deng1 zi2
針對,zam1 deoi3
針灸,zam1 gau3
鈍角,deon6 gok3
銀杏,ngan4 hang6
銜接,haam4 zip3
銜頭,haam4 tau4
銷售,siu1 sau6
銷毀,siu1 wai2
銷路,siu1 lou6
錄像,luk6 zoeng6
錄取,luk6 ceoi2
錄影,luk6 jing2
錐體,zeoi1 tai2
錦標,gam2 biu1
錯覺,co3 gok3
錯過,co3 gwo3
鍾情,zung1 cing4
鎅刀,gaai3 dou1
鎖匙,so2 si4
鎮壓,zan3 aat3
鏡頭,geng3 tau4
鐘頭,zung1 tau4
鐳射,leoi4 se6
鑑定,gaam3 ding6
鑑於,gaam3 jyu1
鑒定,gaam3 ding6
鑒於,gaam3 jyu1
鑰匙,joek6 si4
鑼鼓,lo4 gu2
鑽研,zyun3 jin4
長久,coeng4 gau2
長城,coeng4 sing4
長壽,coeng4 sau6
長短,coeng4 dyun2
門户,mun4 wu6
門診,mun4 can2
閃亮,sim2 loeng6
閃爍,sim2 soek3
閉幕,bai3 mok6
開埠,hoi1 fau6
開墾,hoi1 han2
開市,hoi1 si5
開幕,hoi1 mok6
開拓,hoi1 tok3
開支,hoi1 zi1
開業,hoi1 jip6
開發,hoi1 faat3
開端,hoi1 dyun1
開設,hoi1 cit3
開辦,hoi1 baan6
開通,hoi1 tung1
開闊,hoi1 fut3
開關,hoi1 gwaan1
開闢,hoi1 pik1
開頭,hoi1 tau4
閏年,jeon6 nin4
閒暇,haan4 haa6
閒談,haan4 taam4
間接,gaan3 zip3
間諜,gaan3 dip6
閘門,zaap6 mun4
閣下,gok3 haa6
闊佬,fut3 lou2
闊度,fut3 dou6
關係,gwaan1 hai6
關切,gwaan1 cit3
關注,gwaan1 zyu3
關鍵,gwaan1 gin6
關閉,gwaan1 bai3
關頭,gwaan1 tau4
防守,fong4 sau2
防暴,fong4 bou6
防治,fong4 zi6
防盜,fong4 dou6
防禦,fong4 jyu6
防範,fong4 faan6
防衞,fong4 wai6
阻力,zo2 lik6
阻塞,zo2 sak1
阻撓,zo2 naau4
阻礙,zo2 ngoi6
附件,fu6 gin6 [fu6 gin2]
附加,fu6 gaa1
附屬,fu6 suk6
附錄,fu6 luk6
限制,haan6 zai3
限度,haan6 dou6
限期,haan6 kei4
限額,haan6 ngaak6
陡峭,dau2 ciu3
院校,jyun2 haau6
陣地,zan6 dei6
陣容,zan6 jung4
陣線,zan6 sin3
除外,ceoi4 ngoi6
除非,ceoi4 fei1
陪伴,pui4 bun6
陰影,jam1 jing2
陰謀,jam1 mau4
陳列,can4 lit6
陳設,can4 cit3
陳述,can4 seot6
陶冶,tou4 je5
陶瓷,tou4 ci4
陶醉,tou4 zeoi3
陸續,luk6 zuk6
隆重,lung4 zung6
隆隆,lung4 lung4
隊友,deoi6 jau5
階層,gaai1 cang4
階梯,gaai1 tai1
階段,gaai1 dyun6
階級,gaai1 kap1
隔絕,gaak3 zyut6
隔離,gaak3 lei4
障礙,zoeng3 ngoi6
隨即,ceoi4 zik1
隨地,ceoi4 dei6
隨後,ceoi4 hau6
隨意,ceoi4 ji3
隨處,ceoi4 cyu3
隨行,ceoi4 hang4
隱形,jan2 jing4
隱瞞,jan2 mun4
隱約,jan2 joek3
隱蔽,jan2 bai3
隱藏,jan2 cong4
雀躍,zoek3 joek3 / zoek3 joek6
雄偉,hung4 wai5
雄壯,hung4 zong3
集團,zaap6 tyun4
集會,zaap6 wui6 [zaap6 wui2]
集訓,zaap6 fan3
集資,zaap6 zi1
集郵,zaap6 jau4
集體,zaap6 tai2
雌雄,ci1 hung4
雕塑,diu1 sou3
雖説,seoi1 syut3
雙方,soeng1 fong1
雙槓,soeng1 gong3
雙雙,soeng1 soeng1
雛形,co1 jing4 / co4 jing4
雜物,zaap6 mat6
難以,naan4 ji5
難免,naan4 min5
難堪,naan4 ham1
難度,naan4 dou6
難道,naan4 dou6
難關,naan4 gwaan1
難題,naan4 tai4
難點,naan4 dim2
零件,ling4 gin6 [ling4 gin2]
零售,ling4 sau6
零錢,ling4 cin4
雷射,leoi4 se6
雷達,leoi4 daat6
電報,din6 bou3
電壓,din6 aat3
電子,din6 zi2
電流,din6 lau4
電源,din6 jyun4
電纜,din6 laam6
電訊,din6 seon3
需求,seoi1 kau4
震動,zan3 dung6
震撼,zan3 ham6
震盪,zan3 dong6
震驚,zan3 ging1
霍亂,fok3 lyun6
露天,lou6 tin1
靈巧,ling4 haau2
靈感,ling4 gam2
靈敏,ling4 man5
靈車,ling4 ce1
靈魂,ling4 wan4
青天,cing1 tin1
青春,cing1 ceon1
靜止,zing6 zi2
面向,min6 hoeng3
面子,min6 zi2
面對,min6 deoi3
面目,min6 muk6
面積,min6 zik1
面臨,min6 lam4
面頰,min6 gaap3
革命,gaak3 ming6
革新,gaak3 san1
鞏固,gung2 gu3
鞠躬,guk1 gung1
音像,jam1 zoeng6
音符,jam1 fu4
音響,jam1 hoeng2
韻味,wan6 mei6
韻律,wan6 leot6
韻母,wan6 mou5
響應,hoeng2 jing3
頂端,ding2 dyun1
頂點,ding2 dim2
項鏈,hong6 lin6
順手,seon6 sau2
須知,seoi1 zi1
須要,seoi1 jiu3
預兆,jyu6 siu6
預報,jyu6 bou3
預定,jyu6 ding6
預料,jyu6 liu6
預期,jyu6 kei4
預測,jyu6 cak1 / jyu6 caak1
預示,jyu6 si6
預科,jyu6 fo1
預算,jyu6 syun3
預約,jyu6 joek3
預言,jyu6 jin4
預計,jyu6 gai3
頑固,waan4 gu3
頑強,waan4 koeng4
頒佈,baan1 bou3
頒布,baan1 bou3
頒發,baan1 faat3
頓時,deon6 si4
領土,ling5 tou2
領域,ling5 wik6
領導,ling5 dou6
領悟,ling5 ng6
領會,ling5 wui6
領略,ling5 loek6
領袖,ling5 zau6
頭銜,tau4 haam4
頭顱,tau4 lou4
頸鏈,geng2 lin6 [geng2 lin2]
頹廢,teoi4 fai3
頻繁,pan4 faan4
頻道,pan4 dou6
頻頻,pan4 pan4
顆粒,fo2 nap1
題材,tai4 coi4
額外,ngaak6 ngoi6
顛倒,din1 dou2
顛簸,din1 bo3
類似,leoi6 ci5
顧及,gu3 kap6
顧問,gu3 man6
顫動,zin3 dung6
顫抖,zin3 dau2
顯得,hin2 dak1
顯然,hin2 jin4
顯示,hin2 si6
顯著,hin2 zyu3
風化,①fung1 faa3 ②fung1 faa3
風味,fung1 mei6
風度,fung1 dou6
風情,fung1 cing4
風格,fung1 gaak3
風氣,fung1 hei3
風流,fung1 lau4
風貌,fung1 maau6
風險,fung1 him2
颶風,geoi6 fung1
飄逸,piu1 jat6
飛奔,fei1 ban1
飛彈,fei1 daan6 [fei1 daan2]
飛揚,fei1 joeng4
飛翔,fei1 coeng4
飛越,fei1 jyut6
食指,sik6 zi2
飽滿,baau2 mun5
養份,joeng5 fan6
養分,joeng5 fan6
餘地,jyu4 dei6
餵飼,wai3 zi6
饅頭,maan6 tau4 / maan4 tau4
饒恕,jiu4 syu3
首席,sau2 zik6
首次,sau2 ci3
首都,sau2 dou1
首長,sau2 zoeng2
首領,sau2 ling5
首飾,sau2 sik1
馳名,ci4 ming4
駐守,zyu3 sau2
騷動,sou1 dung6
騷擾,sou1 jiu2 / sou1 jiu5
驅使,keoi1 si2
驅動,keoi1 dung6
驅逐,keoi1 zuk6
驕人,giu1 jan4
驗算,jim6 syun3
驗證,jim6 zing3
驚惶,ging1 wong4
驚歎,ging1 taan3
驚異,ging1 ji6
驚訝,ging1 ngaa6
驚醒,ging1 sing2
驚駭,ging1 haai5
骨幹,gwat1 gon3
骨骼,gwat1 gaak3
骨髓,gwat1 seoi5
體會,tai2 wui6
體温,tai2 wan1
體現,tai2 jin6
體積,tai2 zik1
體系,tai2 hai6
體能,tai2 nang4
體裁,tai2 coi4
體諒,tai2 loeng6
體驗,tai2 jim6
高下,gou1 haa6
高中,gou1 zung1
高企,gou1 kei5
高原,gou1 jyun4
高壓,gou1 aat3
高尚,gou1 soeng6
高層,gou1 cang4
高峯,gou1 fung1
高度,gou1 dou6
高手,gou1 sau2
高明,gou1 ming4
高檔,gou1 dong3
高深,gou1 sam1
高潮,gou1 ciu4
高等,gou1 dang2
高貴,gou1 gwai3
高雅,gou1 ngaa5
鬆弛,sung1 ci4
鬆懈,sung1 haai6
鬆散,sung1 saan2
鬥志,dau3 zi3
鬥爭,dau3 zang1
魅力,mei6 lik6
魔鬼,mo1 gwai2
魯莽,lou5 mong5
鮮明,sin1 ming4
鮮美,sin1 mei5
鯉魚,lei5 jyu4
鳳凰,fung6 wong4
鴉片,aa1 pin3
麻木,maa4 muk6
麻痺,maa4 bei3
麻醉,maa4 zeoi3
黃土,wong4 tou2
黃色,wong4 sik1
默契,mak6 kai3
默然,mak6 jin4
點燃,dim2 jin4
點算,dim2 syun3
點綴,dim2 zeoi6
點鐘,dim2 zung1
黯然,am2 jin4
鼓動,gu2 dung6
鼓舞,gu2 mou5
鼾聲,hon4 sing1
齊全,cai4 cyun4
龍井,lung4 zeng2
龍門,lung4 mun4
龐大,pong4 daai6
X 光,X gwong1
一瞬間,jat1 seon3 gaan1
一系列,jat1 hai6 lit6
一輩子,jat1 bui3 zi2
一連串,jat1 lin4 cyun3
一陣子,jat1 zan6 zi2
不在乎,bat1 zoi6 fu4
不外乎,bat1 ngoi6 fu4
不得不,bat1 dak1 bat1
不得已,bat1 dak1 ji5
不敢當,bat1 gam2 dong1
不景氣,bat1 ging2 hei3
不由得,bat1 jau4 dak1
不至於,bat1 zi3 jyu1
不見得,bat1 gin3 dak1
主人翁,zyu2 jan4 jung1
事實上,si6 sat6 soeng6
二世祖,ji6 sai3 zou2
互聯網,wu6 lyun4 mong5
交響樂,gaau1 hoeng2 ngok6
人情味,jan4 cing4 mei6
人生觀,jan4 sang1 gun1
信用卡,seon3 jung6 kaat1
俱樂部,keoi1 lok6 bou6
候選人,hau6 syun2 jan4
光禿禿,gwong1 tuk1 tuk1
公務員,gung1 mou6 jyun4
共和國,gung6 wo4 gwok3
到頭來,dou3 tau4 loi4
千里馬,cin1 lei5 maa5
半桶水,bun3 tung2 seoi2
半瓶醋,bun3 ping4 cou3
博物館,bok3 mat6 gun2
可不是,ho2 bat1 si6
四合院,sei3 hap6 jyun2
四重奏,sei3 cung4 zau3
地球儀,dei6 kau4 ji4
基本法,gei1 bun2 faat3
基督教,gei1 duk1 gaau3
多媒體,do1 mui4 tai2
大律師,daai6 leot6 si1
大無畏,daai6 mou4 wai3
大理石,daai6 lei5 sek6
大部份,daai6 bou6 fan6
