word,jyutping
罪行,zeoi6 hang6
罷了,baa6 liu5
羊毛,joeng4 mou4
美元,mei5 jyun4
美味,mei5 mei6
美國,mei5 gwok3
美好,mei5 hou2
美妙,mei5 miu6
美景,mei5 ging2
美術,mei5 seot6
美觀,mei5 gun1
美金,mei5 gam1
美食,mei5 sik6
美麗,mei5 lai6
羔羊,gou1 joeng4
羣體,kwan4 tai2
羽毛,jyu5 mou4
翅膀,ci3 pong4
習作,zaap6 zok3
習慣,zaap6 gwaan3
老婆,lou5 po4
老實,lou5 sat6
老師,lou5 si1
老年,lou5 nin4
老虎,lou5 fu2
老鼠,lou5 syu2
考試,haau2 si3
而且,ji4 ce2
耐心,noi6 sam1
耐性,noi6 sing3
耐煩,noi6 faan4
耐用,noi6 jung6
耕地,gaang1 dei6
耕種,gaang1 zung3
耕耘,gaang1 wan4
耳朵,ji5 do2
耳環,ji5 waan4 [ji5 waan2]
聆聽,ling4 ting3
聊天,liu4 tin1
聚集,zeoi6 zaap6
聞名,man4 ming4
聯合,lyun4 hap6
聯歡,lyun4 fun1
聰明,cung1 ming4
聲音,sing1 jam1
職位,zik1 wai6
職員,zik1 jyun4
職業,zik1 jip6
聽從,ting1 cung4
聽眾,ting1 zung3
聽見,ting1 gin3
聽覺,ting1 gok3
聽説,ting1 syut3
肚子,①tou5 zi2 ②tou5 zi2
肚皮,tou5 pei4
肥料,fei4 liu6 [fei4 liu2]
肥皂,fei4 zou6
肥胖,fei4 bun6
肩膀,gin1 bong2
肯定,hang2 ding6
背囊,bui3 nong4
背後,bui3 hau6
背心,bui3 sam1
背景,bui3 ging2
胡亂,wu4 lyun6
能力,nang4 lik6
能夠,nang4 gau3
能手,nang4 sau2
脱落,tyut3 lok6
脱險,tyut3 him2
脾氣,pei4 hei3
腦子,nou5 zi2
腦筋,nou5 gan1
腦袋,nou5 doi6 [nou5 doi2]
腰帶,jiu1 daai3
腰間,jiu1 gaan1
腳步,goek3 bou6
腳趾,goek3 zi2
膝蓋,sat1 goi3 / sat1 koi3
膠卷,gaau1 gyun2
臉容,lim5 jung4
臉色,lim5 sik1
臉龐,lim5 pong4
臘腸,laap6 coeng4 [laap6 coeng2]
臨屋,lam4 uk1
自動,zi6 dung6
自學,zi6 hok6
自尊,zi6 zyun1
自己,zi6 gei2
自從,zi6 cung4
自愛,zi6 oi3
自殺,zi6 saat3
自然,①zi6 jin4 ②zi6 jin4
自由,zi6 jau4
自私,zi6 si1
自稱,zi6 cing1
自行,zi6 hang4
自覺,zi6 gok3
自重,zi6 zung6
自願,zi6 jyun6
至少,zi3 siu2
舅媽,kau5 maa1
舅母,kau5 mou5
舅父,kau5 fu6 [kau5 fu2]
舅舅,kau5 kau5
興奮,hing1 fan5
興建,hing1 gin3
興盛,hing1 sing6
興趣,hing3 ceoi3
舉例,geoi2 lai6
舉行,geoi2 hang4
舉辦,geoi2 baan6
舉重,geoi2 cung5
舌頭,sit3 tau4 / sit6 tau4
舒服,syu1 fuk6
舒適,syu1 sik1
舞會,mou5 wui6 [mou5 wui2]
舞獅,mou5 si1
舞蹈,mou5 dou6
航機,hong4 gei1
航海,hong4 hoi2
船員,syun4 jyun4
船夫,syun4 fu1
船民,syun4 man4
船隻,syun4 zek3
艦隊,laam6 deoi6 [laam6 deoi2]
良好,loeng4 hou2
艱難,gaan1 naan4
色彩,sik1 coi2
芒果,mong1 gwo2
芝士,zi1 si6 [zi1 si2]
芝麻,zi1 maa4
芬芳,fan1 fong1
芭蕉,baa1 ziu1
花卉,faa1 wai2
花圃,faa1 pou2
花園,faa1 jyun4
花市,faa1 si5
花木,faa1 muk6
花朵,faa1 do2
花樣,faa1 joeng6 [faa1 joeng2]
花燈,faa1 dang1
花瓣,faa1 faan6 / faa1 baan6
花瓶,faa1 ping4
花生,faa1 sang1
花白,faa1 baak6
花盆,faa1 pun4
花粉,faa1 fan2
花紋,faa1 man4
花草,faa1 cou2
花蕊,faa1 jeoi5
花錢,faa1 cin4 [faa1 cin2]
若果,joek6 gwo2
苦痛,fu2 tung3
苦難,fu2 naan6
苦頭,fu2 tau4
英勇,jing1 jung5
英國,jing1 gwok3
英文,jing1 man4
英語,jing1 jyu5
茂密,mau6 mat6
茂盛,mau6 sing6
茅屋,maau4 uk1
茶匙,caa4 ci4
茶樓,caa4 lau4
茶葉,caa4 jip6
草原,cou2 jyun4
草叢,cou2 cung4
草地,cou2 dei6
草坪,cou2 ping4
草木,cou2 muk6
草莓,cou2 mui4 [cou2 mui2]
荒地,fong1 dei6
荒涼,fong1 loeng4
荔枝,lai6 zi1
荷塘,ho4 tong4
荷花,ho4 faa1
荷葉,ho4 jip6
菊花,guk1 faa1
菜刀,coi3 dou1
菠菜,bo1 coi3
菠蘿,bo1 lo4
菩薩,pou4 saat3
菱形,ling4 jing4
菲林,fei1 lam4 [fei1 lam2]
萬分,maan6 fan1
萬千,maan6 cin1
落葉,lok6 jip6
落選,lok6 syun2
葉子,jip6 zi2
葉片,jip6 pin3
著作,zyu3 zok3
著名,zyu3 ming4
葡萄,pou4 tou4
蒐集,sau1 zaap6
蒼白,cong1 baak6
蒼蠅,cong1 jing4
蓋子,goi3 zi2 / koi3 zi2
蓮子,lin4 zi2
蓮花,lin4 faa1
蔬菜,so1 coi3
薯片,syu4 pin3 [syu4 pin2]
藍天,laam4 tin1
藍色,laam4 sik1
藝人,ngai6 jan4
藝員,ngai6 jyun4
藥品,joek6 ban2
藥材,joek6 coi4
蘋果,ping4 gwo2
蘑菇,mo4 gu1
蘿蔔,lo4 baak6
處理,cyu2 lei5
虛心,heoi1 sam1
虛線,heoi1 sin3
號碼,hou6 maa5
蚊子,man1 zi2 / man4 zi2
蛀牙,zyu3 ngaa4
蛋卷,daan6 gyun2
蛋撻,daan6 taat3 [daan6 taat1]
蛋糕,daan6 gou1
蜈蚣,ng4 gung1
蜘蛛,zi1 zyu1
蜜蜂,mat6 fung1
蜻蜓,cing1 ting4
蝙蝠,pin1 fuk1 / bin1 fuk1
蝴蝶,wu4 dip6
蝸牛,wo1 ngau4
螞蟻,maa5 ngai5
螺絲,lo4 si1
蠔油,hou4 jau4
蠟燭,laap6 zuk1
血液,hyut3 jik6
行人,hang4 jan4
行善,hang4 sin6
行李,hang4 lei5
行業,hong4 jip6
行為,hang4 wai4
行程,hang4 cing4
行走,hang4 zau2
行車,hang4 ce1
行醫,hang4 ji1
行駛,hang4 sai2
街坊,gaai1 fong1
街道,gaai1 dou6
街頭,gaai1 tau4
衞星,wai6 sing1
衞生,wai6 sang1
衣服,ji1 fuk6
衣物,ji1 mat6
衣着,ji1 zoek3
衣裳,ji1 soeng4
表哥,biu2 go1
表妹,biu2 mui6
表姊,biu2 zi2
表姐,biu2 ze2
表弟,biu2 dai6
表情,biu2 cing4
表揚,biu2 joeng4
表格,biu2 gaak3
表演,biu2 jin2
表現,biu2 jin6
表示,biu2 si6
表達,biu2 daat6
表面,biu2 min6
袖子,zau6 zi2
被子,pei5 zi2
裁判,coi4 pun3
裁決,coi4 kyut3
裂縫,lit6 fung4
裏邊,leoi5 bin1
裏面,leoi5 min6
裏頭,leoi5 tau4
裙子,kwan4 zi2
補充,bou2 cung1
補習,bou2 zaap6
裝修,zong1 sau1
裝置,zong1 zi3
裝飾,zong1 sik1
製作,zai3 zok3
製造,zai3 zou6
複習,fuk1 zaap6
褲子,fu3 zi2
襪子,mat6 zi2
襯衣,can3 ji1
襯衫,can3 saam1
西方,sai1 fong1
西服,sai1 fuk6
西瓜,sai1 gwaa1
西裝,sai1 zong1
西醫,sai1 ji1
西餅,sai1 beng2
要不,jiu3 bat1
要求,jiu1 kau4
要點,jiu3 dim2
見面,gin3 min6
規例,kwai1 lai6
規則,kwai1 zak1
規定,kwai1 ding6
規矩,kwai1 geoi2
視線,si6 sin3
親人,can1 jan4
親切,can1 cit3
親友,can1 jau5
親密,can1 mat6
親情,can1 cing4
親愛,can1 oi3
親戚,can1 cik1
親手,can1 sau2
親眼,can1 ngaan5
覺得,gok3 dak1
觀光,gun1 gwong1
觀察,gun1 caat3
觀看,gun1 hon3
觀眾,gun1 zung3
觀賞,gun1 soeng2
角度,gok3 dou6
角色,gok3 sik1
角落,gok3 lok6
解決,gaai2 kyut3
解答,gaai2 daap3
解釋,gaai2 sik1
計劃,gai3 waak6
計畫,gai3 waak6
計算,gai3 syun3
計較,gai3 gaau3
討厭,tou2 jim3
討論,tou2 leon6
訓練,fan3 lin6
記住,gei3 zyu6
記得,gei3 dak1
記憶,gei3 jik1
記號,gei3 hou6
訪問,fong2 man6
設備,cit3 bei6
設施,cit3 si1
設立,cit3 lap6 / cit3 laap6
設計,cit3 gai3
許可,heoi2 ho2
許多,heoi2 do1
診所,can2 so2
評估,ping4 gu2
評判,ping4 pun3
評核,ping4 hat6
詞典,ci4 din2
詞語,ci4 jyu5
詢問,seon1 man6
試卷,si3 gyun2
試用,si3 jung6
試題,si3 tai4
試驗,si3 jim6
詩歌,si1 go1
詳情,coeng4 cing4
詳細,coeng4 sai3
認得,jing6 dak1
認為,jing6 wai4
認真,jing6 zan1
認識,jing6 sik1
誕生,daan3 sang1
語文,jyu5 man4
語氣,jyu5 hei3
語言,jyu5 jin4
誠實,sing4 sat6
説明,syut3 ming4
説法,①syut3 faat3 ②syut3 faat3
説話,syut3 waa6
説謊,syut3 fong1
課堂,fo3 tong4
課外,fo3 ngoi6
課室,fo3 sat1
課文,fo3 man4
課本,fo3 bun2
課程,fo3 cing4
課餘,fo3 jyu4
調換,diu6 wun6
調皮,tiu4 pei4
談天,taam4 tin1
談話,taam4 waa6
談論,taam4 leon6
請假,cing2 gaa3
請問,cing2 man6
請客,cing2 haak3
請帖,cing2 tip3
請教,cing2 gaau3
請求,cing2 kau4
謎語,mai4 jyu5
講台,gong2 toi4
講解,gong2 gaai2
講話,gong2 waa6
講述,gong2 seot6
謝謝,ze6 ze6
證件,zing3 gin6 [zing3 gin2]
證明,zing3 ming4
識字,sik1 zi6
警司,ging2 si1
警告,ging2 gou3
警員,ging2 jyun4
警察,ging2 caat3
警方,ging2 fong1
警署,ging2 cyu5
警鐘,ging2 zung1
警隊,ging2 deoi6 [ging2 deoi2]
護士,wu6 si6
護理,wu6 lei5
讀書,duk6 syu1
讀者,duk6 ze2
變化,bin3 faa3
讚美,zaan3 mei5
讚賞,zaan3 soeng2
豆腐,dau6 fu6
豉油,si6 jau4
豐富,fung1 fu3
豐收,fung1 sau1
豐滿,fung1 mun5
豔麗,jim6 lai6
貝殼,bui3 hok3
負擔,fu6 daam1
負責,fu6 zaak3
財富,coi4 fu3
財物,coi4 mat6
財產,coi4 caan2
貢獻,gung3 hin3
貧窮,pan4 kung4
貧苦,pan4 fu2
貨倉,fo3 cong1
貨品,fo3 ban2
貨幣,fo3 bai6
貨櫃,fo3 gwai6
貨物,fo3 mat6
貨輪,fo3 leon4
貪心,taam1 sam1
責任,zaak3 jam6
責備,zaak3 bei6
責怪,zaak3 gwaai3
責罵,zaak3 maa6
貯藏,cyu5 cong4
貴賓,gwai3 ban1
貴重,gwai3 zung6
買賣,①maai5 maai6 ②maai5 maai6
費用,fai3 jung6
貼紙,tip3 zi2
賞月,soeng2 jyut6
購買,kau3 maai5 / gau3 maai5
賽跑,coi3 paau2
賽道,coi3 dou6
贊同,zaan3 tung4
贊成,zaan3 sing4
走動,zau2 dung6
走廊,zau2 long4
走路,zau2 lou6
走開,zau2 hoi1
赳赳,gau2 gau2 / dau2 dau2
起來,hei2 loi4
起初,hei2 co1
起勁,hei2 ging6 / hei2 ging3
起牀,hei2 cong4
起飛,hei2 fei1
起點,hei2 dim2
超人,ciu1 jan4
超過,ciu1 gwo3
越過,jyut6 gwo3
趕忙,gon2 mong4
趕快,gon2 faai3
趕緊,gon2 gan2
趕走,gon2 zau2
趕路,gon2 lou6
趣味,ceoi3 mei6
趣怪,ceoi3 gwaai3
足夠,zuk1 gau3
足球,zuk1 kau4
跑步,paau2 bou6
跑道,paau2 dou6
距離,keoi5 lei4
跟着,gan1 zoek6
跟蹤,gan1 zung1
跟隨,gan1 ceoi4
路上,lou6 soeng6
路人,lou6 jan4
路口,lou6 hau2
路程,lou6 cing4
路線,lou6 sin3
路軌,lou6 gwai2
路過,lou6 gwo3
跳水,tiu3 seoi2
跳繩,tiu3 sing4 [tiu3 sing2]
跳舞,tiu3 mou5
跳躍,tiu3 joek3 / tiu3 joek6
踏實,daap6 sat6
身世,san1 sai3
身子,san1 zi2
身後,san1 hau6
身手,san1 sau2
身旁,san1 pong4
身材,san1 coi4
身邊,san1 bin1
身體,san1 tai2
身高,san1 gou1
躲避,do2 bei6
軀體,keoi1 tai2
車主,ce1 zyu2
車子,ce1 zi2
車廂,ce1 soeng1
車房,ce1 fong4
車禍,ce1 wo6
車站,ce1 zaam6
車胎,ce1 toi1
車輛,ce1 loeng6
車輪,ce1 leon4
車隊,ce1 deoi6 [ce1 deoi2]
軌道,gwai2 dou6
軍人,gwan1 jan4
軍官,gwan1 gun1
軍隊,gwan1 deoi6 [gwan1 deoi2]
輔助,fu6 zo6
輕便,hing1 bin6
輕快,hing1 faai3
輕易,hing1 ji6
輕鐵,hing1 tit3
輕鬆,hing1 sung1
輪流,leon4 lau4
輪胎,leon4 toi1
輪船,leon4 syun4
輸入,syu1 jap6
輸出,syu1 ceot1
輸送,syu1 sung3
轉動,①zyun2 dung6 ②zyun3 dung6
轉眼,zyun2 ngaan5
轉變,zyun2 bin3
辛勞,san1 lou4
辛勤,san1 kan4
辛苦,san1 fu2
辦事,baan6 si6
辦公,baan6 gung1
辦法,baan6 faat3
辨別,bin6 bit6
辮子,bin1 zi2
農場,nung4 coeng4
農夫,nung4 fu1
農家,nung4 gaa1
農曆,nung4 lik6
農村,nung4 cyun1
農業,nung4 jip6
農民,nung4 man4
農田,nung4 tin4
農莊,nung4 zong1
迎接,jing4 zip3
迎面,jing4 min6
近來,gan6 loi4
近年,gan6 nin4
近日,gan6 jat6
近況,gan6 fong3
近視,gan6 si6
迷你,mai4 nei5
迷糊,mai4 wu4
追問,zeoi1 man6
追查,zeoi1 caa4
追求,zeoi1 kau4
追趕,zeoi1 gon2
追逐,zeoi1 zuk6
退休,teoi3 jau1
送禮,sung3 lai5
送行,sung3 hang4
逃生,tou4 sang1
逃脱,tou4 tyut3
逃走,tou4 zau2
逃跑,tou4 paau2
逃避,tou4 bei6
透明,tau3 ming4
逐漸,zuk6 zim6
途中,tou4 zung1
途人,tou4 jan4
途經,tou4 ging1
逗留,dau6 lau4
這些,ze3 se1 / ze5 se1
這個,ze3 go3 / ze5 go3
這兒,ze3 ji4 / ze5 ji4
這樣,ze3 joeng6 / ze5 joeng6
這裏,ze3 leoi5 / ze5 leoi5
這麼,ze3 mo1 / ze5 mo1
通信,tung1 seon3
通告,tung1 gou3
通知,tung1 zi1
通車,tung1 ce1
通順,tung1 seon6
速度,cuk1 dou6
造句,zou6 geoi3
造成,zou6 sing4
連忙,lin4 mong4
連連,lin4 lin4
週記,zau1 gei3
進來,①zeon3 loi4 ②zeon3 loi4
進入,zeon3 jap6
進出,zeon3 ceot1
進去,①zeon3 heoi3 ②zeon3 heoi3
進取,zeon3 ceoi2
進口,①zeon3 hau2 ②zeon3 hau2
進步,zeon3 bou6
進行,zeon3 hang4
逼近,bik1 gan6
遇見,jyu6 gin3
遊人,jau4 jan4
遊客,jau4 haak3
遊戲,jau4 hei3
遊玩,jau4 wun6
遊艇,jau4 teng5
遊行,jau4 hang4
遊覽,jau4 laam5
運動,wan6 dung6
運用,wan6 jung6
運算,wan6 syun3
運輸,wan6 syu1
運送,wan6 sung3
遍地,pin3 dei6
過來,①gwo3 loi4 ②gwo3 loi4
過去,①gwo3 heoi3 ②gwo3 heoi3 ③gwo3 heoi3
過多,gwo3 do1
過夜,gwo3 je6
過年,gwo3 nin4
過後,gwo3 hau6
過程,gwo3 cing4
過節,①gwo3 zit3 ②gwo3 zit3
道具,dou6 geoi6
道歉,dou6 hip3
道理,dou6 lei5
道路,dou6 lou6
達到,daat6 dou3
遙控,jiu4 hung3
遙遠,jiu4 jyun5
遠方,jyun5 fong1
遠足,jyun5 zuk1
遠近,jyun5 gan6 [jyun5 kan5]
適合,sik1 hap6
適宜,sik1 ji4
適當,sik1 dong3
遮擋,ze1 dong2
遲到,ci4 dou3
遵守,zeon1 sau2
遵照,zeon1 ziu3
選擇,syun2 zaak6
遺失,wai4 sat1
遺跡,wai4 zik1
避免,bei6 min5
邀請,jiu1 cing2
還是,waan4 si6
那些,naa5 se1
那個,naa5 go3
那兒,naa5 ji4
那樣,naa5 joeng6
那裏,naa5 leoi5
那麼,naa5 mo1
郊區,gaau1 keoi1
郊外,gaau1 ngoi6
郊遊,gaau1 jau4
郊野,gaau1 je5
部份,bou6 fan6
部分,bou6 fan6
部門,bou6 mun4
部首,bou6 sau2
郵件,jau4 gin6 [jau4 gin2]
郵局,jau4 guk6
郵差,jau4 caai1
郵政,jau4 zing3
郵票,jau4 piu3
郵筒,jau4 tung4 [jau4 tung2]
郵輪,jau4 leon4
郵電,jau4 din6
都市,dou1 si5
鄉下,hoeng1 haa6 [hoeng1 haa2]
鄉村,hoeng1 cyun1
鄉里,hoeng1 lei5
鄰居,leon4 geoi1
鄰近,leon4 gan6
酋長,jau4 zoeng2
配合,pui3 hap6
配角,pui3 gok3
酒家,zau2 gaa1
酒店,zau2 dim3
酒樓,zau2 lau4
醒獅,sing2 si1
醜惡,cau2 ok3
醫治,ji1 zi6
醫生,ji1 sang1
醫藥,ji1 joek6
醫術,ji1 seot6
醫院,ji1 jyun2
醬油,zoeng3 jau4
重任,zung6 jam6
重傷,cung5 soeng1
重大,zung6 daai6
重新,cung4 san1
重複,cung4 fuk1
重要,zung6 jiu3
重逢,cung4 fung4
重量,cung5 loeng6
重點,zung6 dim2
野外,je5 ngoi6
野獸,je5 sau3
野菌,je5 kwan2
量度,loeng4 dok6
釐米,lei4 mai5
金子,gam1 zi2
金屬,gam1 suk6
金牌,gam1 paai4
金舖,gam1 pou3
金色,gam1 sik1
金鋪,gam1 pou3
金錢,gam1 cin4
金魚,gam1 jyu4
金黃,gam1 wong4
釣魚,diu3 jyu4
鈔票,caau1 piu3
鈕扣,nau2 kau3
鉛筆,jyun4 bat1
銀幕,ngan4 mok6
銀河,ngan4 ho4
銀牌,ngan4 paai4
銀行,ngan4 hong4
銅像,tung4 zoeng6
銅牌,tung4 paai4
鋒利,fung1 lei6
鋤頭,co4 tau4
鋭利,jeoi6 lei6
鋼琴,gong3 kam4
鋼筆,gong3 bat1
鋼鐵,gong3 tit3
錄音,luk6 jam1
錯誤,co3 ng6
鍛煉,dyun3 lin6
鍵盤,gin6 pun4
鎮定,zan3 ding6
鏡子,geng3 zi2
鐵路,tit3 lou6
鐵道,tit3 dou6
鑽石,zyun3 sek6
長大,zoeng2 daai6
長度,coeng4 dou6
長者,zoeng2 ze2
長處,coeng4 cyu3
長輩,zoeng2 bui3
長遠,coeng4 jyun5
門券,mun4 hyun3 / mun4 gyun3
門口,mun4 hau2
門票,mun4 piu3
閃耀,sim2 jiu6
閃閃,sim2 sim2
閃電,sim2 din6
開創,hoi1 cong3
開動,hoi1 dung6
開口,hoi1 hau2
開啟,hoi1 kai2
開始,hoi1 ci2
開學,hoi1 hok6
開展,hoi1 zin2
開心,hoi1 sam1
開採,hoi1 coi2
開放,hoi1 fong3
開會,hoi1 wui6 [hoi1 wui2]
開朗,hoi1 long5
開水,hoi1 seoi2
開花,hoi1 faa1
開門,hoi1 mun4
開除,hoi1 ceoi4
閲讀,jyut6 duk6
關心,gwaan1 sam1
關懷,gwaan1 waai4
關於,gwaan1 jyu1
防止,fong4 zi2
防線,fong4 sin3
阻擋,zo2 dong2
阻止,zo2 zi2
阿姨,aa3 ji4 [aa3 ji1]
附近,fu6 gan6
陌生,mak6 sang1
降臨,gong3 lam4
降落,gong3 lok6
陛下,bai6 haa6
院子,jyun2 zi2
除了,ceoi4 liu5
除夕,ceoi4 zik6
除數,ceoi4 sou3
陪同,pui4 tung4
陰暗,jam1 am3
陷阱,haam6 zing6
陸地,luk6 dei6
陸軍,luk6 gwan1
陽光,joeng4 gwong1
隊伍,deoi6 ng5
隊員,deoi6 jyun4
隔壁,gaak3 bik1
隧道,seoi6 dou6
隨便,ceoi4 bin6
隨手,ceoi4 sau2
隨時,ceoi4 si4
隨身,ceoi4 san1
雀鳥,zoek3 niu5
集中,zaap6 zung1
集合,zaap6 hap6
雕刻,diu1 hak1 / tiu1 hak1
雕琢,diu1 doek3
雖然,seoi1 jin4
雙數,soeng1 sou3
雙臂,soeng1 bei3
雙親,soeng1 can1
雜果,zaap6 gwo2
雜誌,zaap6 zi3
雞蛋,gai1 daan6 [gai1 daan2]
離去,lei4 heoi3
離婚,lei4 fan1
離開,lei4 hoi1
難受,naan4 sau6
難得,naan4 dak1
難忘,naan4 mong4
難怪,naan4 gwaai3
難民,naan6 man4
難看,naan4 hon3
難過,naan4 gwo3
雨傘,jyu5 saan3
雨水,jyu5 seoi2
雨點,jyu5 dim2
雪條,syut3 tiu4 [syut3 tiu2]
雪櫃,syut3 gwai6
雪白,syut3 baak6
雪糕,syut3 gou1
雪花,syut3 faa1
雪豹,syut3 paau3
雲層,wan4 cang4
雲梯,wan4 tai1
零食,ling4 sik6
雷雨,leoi4 jyu5
電力,din6 lik6
電動,din6 dung6
電台,din6 toi4
電器,din6 hei3
電影,din6 jing2
電梯,din6 tai1
電池,din6 ci4
電燈,din6 dang1
電筒,din6 tung4 [din6 tung2]
電線,din6 sin3
電腦,din6 nou5
電視,din6 si6
電話,din6 waa6 [din6 waa2]
電車,din6 ce1
電郵,din6 jau4
需要,seoi1 jiu3
霓虹,ngai4 hung4
露水,lou6 seoi2
靈活,ling4 wut6
青山,cing1 saan1
青年,cing1 nin4
青瓜,cing1 gwaa1 [ceng1 gwaa1]
青苔,cing1 toi4
青草,cing1 cou2
青蛙,cing1 waa1
非常,fei1 soeng4
非法,fei1 faat3
靠近,kaau3 gan6
面具,min6 geoi6
面前,min6 cin4
面孔,min6 hung2
面容,min6 jung4
面貌,min6 maau6
面龐,min6 pong4
鞭炮,bin1 paau3
音樂,jam1 ngok6
音量,jam1 loeng6
響亮,hoeng2 loeng6
項目,hong6 muk6
順便,seon6 bin6
順利,seon6 lei6
順序,seon6 zeoi6
預備,jyu6 bei6
預先,jyu6 sin1
預訂,jyu6 ding3
預賽,jyu6 coi3
預防,jyu6 fong4
頑皮,waan4 pei4
頒獎,baan1 zoeng2
領先,ling5 sin1
領帶,ling5 daai3
領隊,ling5 deoi6 [ling5 deoi2]
頭獎,tau4 zoeng2
頭痛,tau4 tung3
頭腦,tau4 nou5
頭頂,tau4 ding2 [tau4 deng2]
頭髮,tau4 faat3
題目,tai4 muk6
額頭,ngaak6 tau4
顏料,ngaan4 liu6 [ngaan4 liu2]
顏色,ngaan4 sik1
願意,jyun6 ji3
願望,jyun6 mong6
類別,leoi6 bit6
類型,leoi6 jing4
顧客,gu3 haak3
風俗,fung1 zuk6
風光,fung1 gwong1
風景,fung1 ging2
風暴,fung1 bou6
風沙,fung1 saa1
風波,fung1 bo1
風浪,fung1 long6
風球,fung1 kau4
風箏,fung1 zang1
風車,fung1 ce1
風雨,fung1 jyu5
風雪,fung1 syut3
颱風,toi4 fung1
飄揚,piu1 joeng4
飛快,fei1 faai3
飛機,fei1 gei1
飛舞,fei1 mou5
飛行,fei1 hang4
飛躍,fei1 joek3 / fei1 joek6
食具,sik6 geoi6
食品,sik6 ban2
食慾,sik6 juk6
食欲,sik6 juk6
食水,sik6 seoi2
食物,sik6 mat6
食用,sik6 jung6
食糧,sik6 loeng4
食肆,sik6 si3
飯店,faan6 dim3
飯碗,faan6 wun2
飯館,faan6 gun2
飲品,jam2 ban2
飲料,jam2 liu6
飲用,jam2 jung6
飲管,jam2 gun2
飲食,jam2 sik6
飼養,zi6 joeng5
飾演,sik1 jin2
飾物,sik1 mat6
餃子,gaau2 zi2
餅乾,beng2 gon1
養成,joeng5 sing4
養育,joeng5 juk6
餐包,caan1 baau1
餐廳,caan1 teng1
餘下,jyu4 haa6
餘數,jyu4 sou3
饑餓,gei1 ngo6
首先,sau2 sin1
首期,sau2 kei4
首腦,sau2 nou5
首要,sau2 jiu3
首選,sau2 syun2
香港,hoeng1 gong2
香煙,①hoeng1 jin1 ②hoeng1 jin1
香甜,hoeng1 tim4
香蕉,hoeng1 ziu1
馬上,maa5 soeng6
馬匹,maa5 pat1
馬場,maa5 coeng4
馬戲,maa5 hei3
馬路,maa5 lou6
馬車,maa5 ce1
馬達,maa5 daat6
馬鞍,maa5 on1
馬騮,maa5 lau4 [maa5 lau1]
馴服,seon4 fuk6
馴鹿,seon4 luk6
駕駛,gaa3 sai2
駱駝,lok3 to4
騎師,ke4 si1
騎樓,ke4 lau4 [ke4 lau2]
騾子,leoi4 zi2 / lo4 zi2
驕傲,giu1 ngou6
驚人,ging1 jan4
驚喜,ging1 hei2
驚奇,ging1 kei4
驚慌,ging1 fong1
驢子,lou4 zi2 / leoi4 zi2
骨頭,gwat1 tau4
骯髒,ong1 zong1
體力,tai2 lik6
體形,tai2 jing4
體操,tai2 cou1
體育,tai2 juk6
體重,tai2 cung5
高低,gou1 dai1
高大,gou1 daai6
高山,gou1 saan1
高樓,gou1 lau4
高聲,gou1 sing1
高興,gou1 hing3
髮型,faat3 jing4
髮廊,faat3 long4
鬍子,wu4 zi2
鬍鬚,wu4 sou1
魔法,mo1 faat3
魔術,mo1 seot6
魔頭,mo1 tau4
魷魚,jau4 jyu4
鮑魚,baau1 jyu4
鮮花,sin1 faa1
鮮血,sin1 hyut3
鮮豔,sin1 jim6
鯊魚,saa1 jyu4
鯨魚,king4 jyu4
鱷魚,ngok6 jyu4
鴛鴦,jyun1 joeng1
鴨子,aap3 zi2
鴿子,gap3 zi2
麥子,mak6 zi2
麪包,min6 baau1
麪條,min6 tiu4
麪粉,min6 fan2
麻煩,maa4 faan4
麻雀,①maa4 zoek3 ②maa4 zoek3
黃昏,wong4 fan1
黃油,wong4 jau4
黃瓜,wong4 gwaa1
黃金,wong4 gam1
黎明,lai4 ming4
黑夜,hak1 je6
黑影,hak1 jing2
黑暗,hak1 am3
黑板,hak1 baan2
黑白,hak1 baak6
黑色,hak1 sik1
黑點,hak1 dim2
默書,mak6 syu1
默默,mak6 mak6
點心,dim2 sam1
點頭,dim2 tau4
鼓勵,gu2 lai6
鼓掌,gu2 zoeng2
鼻子,bei6 zi2
鼻孔,bei6 hung2
鼻涕,bei6 tai3
齊聲,cai4 sing1
龍船,lung4 syun4
龍頭,lung4 tau4
一下子,jat1 haa5 zi2
一口氣,jat1 hau2 hei3
一方面,jat1 fong1 min6
一部份,jat1 bou6 fan6
一部分,jat1 bou6 fan6
一點點,jat1 dim2 dim2
七巧板,cat1 haau2 baan2
三文治,saam1 man4 zi6
三文魚,saam1 man4 jyu4 [saam1 man4 jyu2]
三明治,saam1 ming4 zi6
三角形,saam1 gok3 jing4
下午茶,haa6 ng5 caa4
不一定,bat1 jat1 ding6
不一會,bat1 jat1 wui6
不單止,bat1 daan1 zi2
不得了,bat1 dak1 liu5
不要緊,bat1 jiu3 gan2
了不起,liu5 bat1 hei2
人民幣,jan4 man4 bai6
人行道,jan4 hang4 dou6
來不及,loi4 bat1 kap6
來得及,loi4 dak1 kap6
便利店,bin6 lei6 dim3
保齡球,bou2 ling4 kau4
停車場,ting4 ce1 coeng4
傳染病,cyun4 jim5 beng6
入場券,jap6 coeng4 hyun3 / jap6 coeng4 gyun3
內燃機,noi6 jin4 gei1
八爪魚,baat3 zaau2 jyu4
八達通,baat3 daat6 tung1
公德心,gung1 dak1 sam1
公積金,gung1 zik1 gam1
冰淇淋,bing1 kei4 lam4
